,CommentsStars,CommentsContent
0,1.0,                       i set this tent up in conditions that ranged from misty to steady rain that lasted    hours  as soon as i set it up  i noticed that the rain was coming directly through the walls  i put the fly  sold separately  on and that helped stop rain from coming through the top  but the wall leaks persisted we had four of the exact same coleman   person instant tents set up and mine was the only one that leaked  i assume the factory missed the waterproofing step make sure you test the tent before you drive five hours from home to use it      
1,1.0,                       tent seems durable and was set up in seconds  i set the tent up in the back yard to make sure everything worked  it started to rain and almost instantly i noticed the seams of the tent were leaking water  i m am really disappointed as this tent is supposedly rated high for being water proof  the more frustrating part was i had to speak to   different amazon representatives to coordinate an exchange  they were finally able to accommodate me and get a new tent sent  we will see in a few days if the new tent is also defective  coleman is usually a quality brand and this product had really high rating but i am very disappointed thus far      
2,5.0,                       huge and ridiculous    obviously not for backpacking    but my husband and i love it  we throw a queen air mattress in here when car camping and we feel like kings  it s so easy to set up and take down  set up is doable with just one person  possibly of a certain height  we are         take down is easiest with two to help stuff it back in the carrying case we had it set up in the midwest when a tornado y thunderstorm rolled through  we sought higher ground till it passed  when we returned  she was safe and sound and still in the ground  not completely waterproof  but we only got a bit of dew sweat on the interior walls  and nothing on the floor the only  con  i have to note  i wish there were windows on all sides  so when you are inside you can enjoy the view from all angles      
3,5.0,                       it s comfortable for a full size plus a twin sized air mattress   it sets up and takes down very easily   sets up in less than two minutes with one person  and less than five minutes to get it stuffed into the carrying bag   it fits in my subcompact car   it stayed dry through   straight hours of heavy rain   too heavy to hike any real distance with  but excellent for car camping with kids      
4,2.0,                       i have a standard   person coleman dome tent  i purchased this tent because i take many camping trips alone and my other tent can be a bit of a pain to put up by myself  had it out this last weekend to give it a try  as advertised it was very quick to set up  took a little more then    seconds just because i had never set it up before  being a cabin style tent it does have good stand room in the center  i stand        there are some thing s about this tent i will have to get use to  the door  unlike my other tent  is not centered  it is off to the right  my wife went with me and this caused a little stumbling over each other trying to get out  the door has two zippers which were a little difficult to get open in the dark  early in the morning  it has two windows up front  two large windows on the sides but  no window in the back  with only one little vent in the top ventilation was questionable  the window flaps could be rolled but they could not be tie and secured out of the way  over all a nice tent took it for the first time on my own  again was easy to set up  this trip it did rain  rain fly is useless  unless you have the windows zipped all the way up  you are going to get wet  then windows up  no ventilation  got hot inside real fast  door is a real pain at night in the dark to get in and out of  don t be in a hurry      
5,1.0,                       disappointing  i ve been an avid supporter of coleman products for many years due to the affordability and quality of their products  i ve owned a   person dome tent for nearly    years that has never leaked  never blown over  never given me trouble  me and my wife just got a little older and decided we needed something we could stand up in and use a cot in  so we bought this  the design engineer missed the boat on this and so did quality control  i ve tried different methods to try to get the tent to be taut and tight on all four slopes  but i just can t do it  it needs at least one more connection to the corner support poles on each corner because it bags and sags three quarters of the way up the corner  this causes a sag on the interior that reduces space and helps worsen the leaking  it has a loop for a stake midway between the corners in the front and back but not on the sides  it needs one because you can t keep the floor taut without them leaking  leaking and more leaking  amazing that this didn t come with a rain fly  no  not amazing  ridiculous  where didn t it leak  this was not a hurricane   just some simple showers  it leaked at every corner floor joint  every window leaked even when zippered completely shut  the door leaked  who designed the door zipper  fire that person  the zipper on my dome tent is perfect   why did someone think that needed to be changed  the windows all leaked along the bottom seam  why  because the side slopes can t be made taut  it rains down  water runs down the sides and collects at the bottom of the window  it has no place to go but in the tent   it s as if someone designed it that way   the only way to prevent that leakage is to install a second shelter   or tarp   over the tent with sides  back and front that extend beyond the bottom of the window  i looked at the rain fly you can buy for this tent  and i don t think it does that  the leaking seam at the corners and where the floor connects just seems to be poor quality workmanship  i gave it a second and third coat of seam sealer and it did reduce the amount of leaking  but didn t eliminate it  i brought the tent home  set it up and let it dry out real good  then gave it a fourth really heavy dose of seam sealer at all seams  we ll see if that helps  i also designed my own rain tarp out of an old shelter frame i had that i will put over the tent next time  that s ridiculous to have to put up a shelter to put my tent under  ridiculous  why am i even giving this a three     i guess because i can stand up in it  it goes up quickly  and it fits my queen size cot with room to spare update i ve decided to get a new tent  not a coleman  the engineering and quality of this tent was just horrible  i ve coated the tent inside and out with at least   applications of silicone spray and several coats of seam sealer on all seams  i even caulked the floor to wall seam with clear silicone caulk  i noticed in the pictures that there are   pole to tent clips on each corner  mine only had    so i added tarp clips on the corners where it was sagging  the walls sagged so i added tarp clips on the sides to tighten the walls and floor  see pictures  i bought the rain fly  it rained tonight and the interior is soaked  water leaked right through the walls and especially at the base of the windows  i m leaving next sunday for a week camping in the up of michigan  i hope my new tent gets here in time  really  i recommend you do not by this tent      
6,5.0,                       so we were a little hesitant on making this purchase after reading the   star and below reviews   however  some close friends and camping partner family own this tent   here is what we did step     order the tentstep    order tent seam sealerstep    order rain fly  no brainer people step     when tent arrives excitedly open box  and set up in the living room  optional  and be sure to check with your spouse first as this did not go over well with mine step    take down tent from living room and set up again outside    use the seam sealer around all seams inside and outside the tent liberally  or follow directions on sealant product step    put rainfly on tentstep    connect garden hose and prepare leaf blower for weather simulation testing step    after waiting desired time for sealant to set  simulate various types of rain storms from gentle drizzle to driving hurricane force rain  do this at your own risk and be sure to roll up windows  on your spouses car when aiming simulated rain in that direction step    now using your leaf blower blast your tent with simulated wind levels from gentle meadow breezes to hurricane level   winds if you have a   speed leaf combo snow blower  again  do this at your own risk step      stake down your tent then redo step    then apologize to your spouse for crushing her flowers during all the simulated test i found that the tent is not made for     psi garden house spray down at full forces     however  there was minimal leaking  and i think that was from spraying right at the zipper   when using in a true rain fashion there was no leaking after a    minute soaking   the blower was a little over the top  but even after rolling my unstaked tent into my wifes flowers the tent took all i threw at it   i was going to repeat all the test and make a video to attach with this review but was advised  told  by my wife that i wasn t going to do that    argh thanks coleman for a great tent   set it up in less than    seconds and take down was just as simple  and i had a blast with my homemade weather simulation testing      
7,4.0,                       this tent is fantastic for camping solo or with one other person   super easy to put up and take down   remember all those times you got home and decided you didn t want to set your tent back up and dry it out  only to regret that decision next time you went to use the tent   that is not an issue with this tent as its so easy to pop up  you won t mind letting it dry out i m giving     stars because this tent leaks water when there is a heavy rain   nothing i can t deal with  but the seams at the top and sides allow water to come in   being totally honest i did not waterproof the tent so had i done that  it may have solved the issue      
8,5.0,              your browser does not support html  video                          when i bought this dark room tent  there were no reviews on it  only reviews on other coleman tents  so  while we haven t camped in it yet  we did throw it up in the front yard to make sure everything was in good shape  i wanted to put this review out there for anyone who is as curious as i was straight off  i ll address the main concern i had  and that was the amount of light the tent lets in  it s hard to describe  but it definitely blocks a lot of light  it s difficult to see inside the tent with everything zipped up  even in the middle of the day  although we did not do it in direct sunlight   it s as dark as my baby s room during the day  and he has two layers of blackout curtains over his window  i ll share pictures  but they really don t do it justice  it s very dark  i approve the downside of that is the tent is probably going to be warm during the day  it is sprayed with a coating to give it the dark room effect  no bad smell  btw   and that also acts as insulation  that will be great during cold nights  but maybe not great for baby s nap time in    degree heat  we bought a battery operated fan to push some air through one of the screens without having to have everything opened up during our son s naps  if he naps at all we ll see  one thing i don t love about the tent is that the zipper on the curved hinged door is a pain to open and close  although the door itself is super cool   the flaps that i suppose are there to keep rain out are sewn in in different directions and it snags on those  plus the zipper was a tad sticky  i hope beeswax will fix the problem  it wasn t bad enough to make me not love the tent  though  it is still worth every penny looks cool too the tent is huge and we can comfortably stand up inside  it was very easy to set up  we didn t even have to look at instructions  one downside to this type of pop up tent is that it s heavier than a traditional pole tent  worth it for sure  though another thing some people will love  but i don t  is that there are entrances on both ends of the tent  because we have three young kids  we want to be between them and the door  we re planning to put a small padlock on the zipper of the back entrance  that way nobody will easily get in or out on that side we thought found this exact same tent at costco for     more than amazon  we actually bought it because we weren t sure if the amazon one would come in time  when it did come  we compared the two  there was an obvious size difference  amazon one was in a much larger box   but the tent dimensions were the same  it was a puzzle to us until we opened it up and figured out that the larger one  this amazon one  is an instant pop up tent and the smaller one from costco is a quick set up tent  but is not an instant pop up tent  mystery solved that s really all i can report on so far because we haven t camped in it yet  but since there were no reviews on it  i wanted to get this up here with some pictures  i ll update this review after our camping trip coming up if this review was helpful  please hit the  helpful  button so other people can find it too      
9,5.0,                       i cannot recommend this   person cabin more  its not to be used backpacking only out of vehicle camping  my gf and i set this up in no time  make sure to purchase the rain fly and tent kit for the mallet and upgraded steaks  held up to a thunderstorm all weekend in grand canyon the very first time we used it  fit a queen bed with about     feet of free space left on the entrance door side  i even put big coals in my solo stove and and the tent was     while it was around    outside at night  ventilation was great even in the rain with the fly   highly recommended for expedition vehicles i will surely have this for years      
