,CommentsStars,CommentsContent
0,5.0 ,                       i got this for my switch and you cannot beat it for the price  it doesn t take long to fill up the    gigs of internal storage  and if you buy a lot of digital games i highly recommend getting at least an     gig card  but the way the prices of these cards are dropping and with the holidays coming up  i d keep an eye out for another deal on these     gig ones  you ll be glad you have the extra room also  i didn t rate the durability of the card  as i haven t had it nearly long enough to comment on that      
1,1.0 ,                       i used this microsd in my dashcam   it developed errors that could not be fixed and drive could not be formatted of note  it made my thinkware dashcam malfunction  eg  the camera would spontaneously reboot  not boot up correctly  etc     i think that this behavior would happen with  any  defective sd card from any manufacturer   once i replaced the card  the dashcam performed as expected      
2,1.0 ,                       the micro     gb sd didn t work up to expectation   it no good what i needed it for i placed it into my mavic   zoom and it wasn t fast enough to record video because when i inserted the micro as into my aircraft and check why it was recording terrible mymavic   say it was to slow so i had to buy another micro as card with was    gb extreme plus class       
3,5.0 ,                       i have seen some complaints that these cards might be phony knock offs  admittedly  my purchase here was for  only    gb cards  but the complaints made me nervous  so i bought several cards directly from sandisk  after paying a bit more and receiving micro cards that did not include adapters  i wish i had bought them here at amazon  because their capacity and speed were no different  both for   gb and   gb of this particular card type  i can t promise for all cases  because i have had a number of fakes from other sources  without the labeled capacity or so slow that they weren t worth using and literally went to the trash  however  amazon seems to have consistently sold me a valid product  i hope this is not just a matter of luck      
4,4.0 ,                       i purchased the    gb micro sd card and it consistently writes at around    mb sec  reading at    mb sec via usb      using aja system test   the included full sized sd adapter  however  barely allows writes at   mb sec  like another reviewer whose adapter actually melted  i probably received a bad one  i don t intend to use it  so that s no problem  but i would hesitate to buy one of these if i did plan on using the adapter  aside from that  it appears to be a legitimate sandisk card and i expect it to last  if that changes  you can bet i ll edit this review      
5,5.0 ,                       used this as a memory card for my switch  do not  i repeat  do not purchase a nintendo brand memory card for the switch  the regular sandisk ones  like the one here  are more bang for your buck by a longshot and work just as well  the nintendo ones are overpriced  and are just sandisk memory cards with their name      
6,5.0 ,                       always afraid of buying memory cards from the net but since i was buying from amazon   not a  rd party  figure why not  definitely made sure i was buying from amazon directly   turned out to be good real memory card so far with no problems  weird it says    gb but when you check it out on a device or something  it only reads    gb  still plenty of memory for my dash cam to last a good long while      
7,1.0 ,                       this is the first time i got a sd card thur amazon site and it will be the last time i will get a sd card on this site  when i got this sd card for my nintendo switch to used when i put it in it  never recognize the card at all  i try to put in several times and it get the same results  i even try to reformatted and it never recognize it   i send this back and i m now waiting for my refund so thankful amazon does have that policy in place i would be stuck with a non working card that i couldn t even used  i got another sd card from another site that i got my sd cards before and it work good for me  i also want to add this is the first time i had a sd card that never did work for me  i also hope this is the last time      
8,1.0 ,                       i bought this for use in either a smart phonemotorola g  plus  orr tablet  galaxy tab a     sm t       or hp slate    on the android devices  no matter how many times i format and attempt to download google play music        songs i have purchased   the the downloaded songs keep fluctuating and the process never completes   clearly  this is a defective unitnot very happy   amazon needs to police its vendors more carefully      
9,5.0 ,                       i ve had this micro usb in my dash cam a while now  it still works great  i just leave it in there and trust that it s recording without fail  i ve had to take it out twice and the picture quality is awesome and was able to transfer the important information to my desktop  bought another for my other car      
10,5.0 ,                       i lost both of them so i wouldn t know honestly but i will say that my twat itches like it s rabid      
11,5.0 ,                       sandisk is the best memory card maker out there   not necessarily the cheapest  but there are stories of fakes and defective products from no name suppliers  so i figured  better safe than sorry i needed a larger memory card for my     gig macbook air   originally i got a     gig memory card to use for backups  but it s not enough for time machine  which requires a little extra space for incremental backups   so i swapped it out for this     gig card  and now backups are working well the ideal would be a    gig card  but those are still rare enough that they don t ship immediately  and are rather expensive   eventually  they will come down  but in the meantime  this is probably the best chip on the market  i m probably going to get one for my phone as well      
12,4.0 ,                       when formatting  be aware of partition size and adaptor type  i couldn t get mine to work until i actually put it in my mp  player and formatted with the device itself  when i did it with the computer  it gave me false capacity display and it was a constraint on either the usb adaptor i was using  or the usb port  or both  i managed to see the whole capacity in a laptop sd card slot  but my usb adaptor was useless when you do some reading about selecting sd card type and size  there s a ton of stuff to learn  the bigger card sizes aren t as easy to manage as the ones that are   gb and less      
13,4.0 ,                       good choice for a back up dash cam   very good video on the cameras   i installed this on a      plymouth voyager minivan my daughter is using as a new driver   overall easy to install  took me about   hours  but i was taking my time   cables are plenty long   i used power from the cigarette lighter in the rear of the van   only two small negatives to mention  the mirror does not seem have an angled night mode  annoying   second  it would be nice to have the option of the video only for back up  then when putting the car in drive the video screen goes dark   right now it waits one minute before going dark      
14,1.0 ,                       disappointment for a      and this microsd isn t even     gb  that s false advertisement   put this straight into my computer to check it   out of the box   and it s only       i won t be buying from sandisk again    ridiculous      
15,2.0 ,                       i wish to write a review about the    g sd card that i received today  but somehow i can only write the review for the   g sd card i bought   months ago the    gb sd card has   g available space    m s when copy video file  micro sd card stuck in the adapter  i have to broke the adapter to get it out the new     gb sd card i got today is not the one i ordered  as the picture is shown   it says up to   mb s  instead of    mb s also the color is white  not red  i do not feel like returning it because i have to use it today  also inconvenient due to covid        
16,4.0 ,                       my dash cam gaves me error when i inserted one of the spare class    sd card from another brand  that i need to insert card that supports high definition video  i was amazed that class    card should support high definition recordings  well it didn t  as this sandisk card is class    and supports high definition video recordings and works like a charm with my dash cam read speed is almost accurate when i tried to copy videos to my laptop  i also tried to copy a   gb file and write speed was not a described in the product description but i beleive both read and write speeds depends on type of file youbare working on but sandisk being a very popular and reliable brand i would always try to go for these cards and they always have good prices going on overall quality  performance and value of the card is better than other competitors      
