,CommentsStars,CommentsContent
0,5.0,                       i purchased a usb c a couple months ago  and realized not all hubs are created equal   although it had a usb c pass through port  not all usb c ports support data   power  hence when looking again for an all in one solution  i am happy to report that the    w usb c pass through works flawlessly  no lag or screen flashes  and finally allow me to have the one cable solution when docking my laptop at home since been working from home a lot more  anything i can do to streamline or de clutter my workspace is a huge benefit to me  now when i dock my pc  just need to plug in the one usb on the adapter  and all my peripherals get connected   i highly recommend this adapter if you need something reliable or trying to archive the one cable dream that usb c can bring      
1,3.0,                       item got over heat when i connect it to my phone like in    minutes  after that  the signal getting bad and i lost some frame i give this item   stars because it does it job  transfer the screen to my tv  and i can use it to connect the flash drive to my phone however  it only work good in the first   min  when it get the heat up  everything is not good  lagging  flashing  losing picture  screen yurn black for few minutes      
2,5.0,                       awesome little usb c hub  i bought this hoping it would work with s  e and it does  and more importantly lets me use linux on dex right out of the box  my only issue was it had problems mirroring the screen  until i plugged in external power  i haven t tried the ethernet or sd card slots yet  but i m assuming they ll work like everything else so far  would definitely recommend for the price  much cheaper than some other options on here      
3,4.0,                       i have the following setup monitor    hdmi    hubpixel      usb c to usb a cable    hubpower    pixelbook charging cable to usb c    hubrouter    ethernet    hubhub    usb c    pixelbookthe pixel   device plugged into the usb c to usb a cable is charging slowly  it is stating that it will take   hours to go from     to      with the device not in use  i was hoping to use this hub for mobile software development  which requires my phone to be on  unfortunately  the hub does not provide enough charging to make this a possibility edit  aukey sent me a new hub  it still says  charging slowly  when the pixel   is plugged into the hub  even if an external power source is plugged into the usb c port  the phone estimates that charging from     to      will take about an hour  i hope that aukey creates a better hub in the future  i am very satisfied with the rest of the functionality  ethernet  hdmi  availability of usb ports   but i have not tried the sd card slot edit    i ve noticed that my ethernet has only been running at     mbps  i ve tried two different cables   cat  and cat e with no luck  all other wired devices on my network are able to have a gigabit connection      
4,4.0,                       been using aukey products for a while  all are good quality and performs as advertised  this   to     c port upgrade unit performs flawlessly  full macbook compatibility  good ports  speed  not   stars   cause it heats above my expectations  it s not an oven  but i think probably any component will fail soon  due to the heat generated by the unit      
5,5.0,                       i got this to help with my work from home set up on my macbook  and it seemed to have everything i need  i especially liked that it has a higher power output than other similar items  which is probably more than i need anyway   the ethernet works fast  and i got regular  good speeds compared to other adapters i have  the rubber feet on the bottom are a really nice detail  and it has a premium feel to it  the cable is a good length  overall  i think this item is well deserving of it s good praise  i can t think of anything else you could add to this adapter to make it better  save an additional usb c port      
6,5.0,                       hub   in   is slim and reliable and offers great value  other hubs may be cheaper  but offers fewer ports  the    in   hub was all that was needed to plug in the following for my personal setup     usb  for mouse     usb  for keyboard keyboard     usb c to plug in the computer charger  worked both on my mac and pc     ethernet plug to power my highest speeds instead of using wifi  highly recommend     other plugs are useful but haven t had a chance to use it with my daily work  personal setupthe biggest pro for this hub is being able to plug in my usb c computer charger to the hub  this was able to charge my      macbook pro and hp elitebook      
7,5.0,                       i got this for my new m  macbook air  i had trouble with my ethernet adapter for big sur on my old macbook but the ethernet port works just fine with this product  it comes with a small carrying case which is a nice touch  all in all  i m very satisfied with the usb hub  the cable that connects to the macbook is long enough that i plan to use command strips to attach the back of the usb hub to the back of my external monitor to help with cable management      
8,4.0,                       this product ended up not working out for me but i still think aukey is a quality brand and continue to use many of their other products  their customer service was prompt  clear  and conscientious  i had some trouble using their website s complaint submission form  faulty error message  but it eventually sent my message after a dozen attempts  fortunately all subsequent customer service conversations took place via email my problem with the product was with all of its usb a ports  they seem underpowered or something because my  aukey  wireless phone charger would power on and off about every       seconds  needless to say  that is not how the charger is supposed to function  it works fine with power blocks and other usb a ports on other computers  my aukey usb c to usb a nano adapter  comes in a two pack and is just dandy  also works fine with my macbook and the charger  so it s the hub  it doesn t matter which usb a port i tried  same outcome  however  the usb a ports did work perfectly with my wireless mouse s receiver  i tried the ethernet ports and the power pass through and those also worked fine  aukey kindly sent me a replacement right away but the same exact thing happened with the wireless charger again so i m back to looking for a multi port hub that works with all my common peripherals      
9,5.0,                       i travel quite a bit for work and working from home these days  i have been looking for a usb c hub where i can connect multiple devices and free up the connection space on my computer  i have other aukey products in the house  including car dash cams  charges  cases etc  so it is a trusted brand for me and the connectivity options and price was really good so decided to give this a chance  i m glad i did usage and connectivity first  i connected the usb c charging cable from my lenovo laptop charger as input to power the hub and other devices connected to it  it sits perfectly on my desk  has a very small footprint and i now have a bunch of devices connected to it  my wide screen monitor is connected to it via an hdmi cable  i tested the audio and it is working great  in addition i have got my keyboard and the cable coming out of the usb c hub is connected to the usb c port on my laptop so everything is working perfectly  laptop is charging perfectly while all peripherals are working as expected look  feel  size and otherthis hub is very slim and has nice matt finish on top  it also came with a little cloth sleeve that i m planning to store the hub which protects the surface overall  i d say you can t go wrong with this hub and i highly recommend it  very satisfied with it so far      
