,CommentsStars,CommentsContent
0,5.0,                       fantastic for tracking your running or biking  really great for tracking and improving run times and pace as well  the heart rate sensor isn t the most accurate thing while working out  but i didn t get it for that so no big deal to me really  at rest the heart rate monitor seems pretty close to a good ol  pulse count  sleep tracking is a little wonky as well  sometimes the sleep times don t match up with reality  and there s a catagory for rem sleep  but i ve had this watch for   months and never got a reading on it  maybe i m sleeping wrong and not ever actually getting any rem sleep      
1,5.0,                       very resourceful  using for cross countryseason  able to connect with team  set goals   challenges     
2,5.0,                       i bought this watch a month ago to track my heart rate   cardio while biking and playing pickleball  i am not a techi guru and i wanted something simple  i can track everything with two buttons before i start my exercise  after my workout i can sync it to my phone and i get a complete view of my heart rate  i think the step count is way more accurate than the fitbit i had  plus  i get notifications when i get a text  an email or if someone is calling me  it even tracks my sleep patterns  and i charge once a week with a simple charging cable  no battery to remove  could not be happier with the watch      
3,5.0,                       love this watch  it has everything i need on it  at first i was worried that i wouldn t like the bluetooth function  so it can send alerts from my phone   but honestly  it is so handy  i love that i can workout anywhere with it because of its lap and lap pace features      
4,1.0,                       this product worked for exactly   days  when the battery was down to about        i put it on the charger for the night  not only did it not charge but it drained the remainder of the battery charge and would not re charge  i contacted fitbit customer service and they were of little help and will replace only the instrument itself  i would still need to buy the charger etc    which would be an additional cost to me      
5,1.0,                       i had my forerunner    for   months  then it un sync d from my phone  i had to sync it back by resetting all the stored information  less than    days with the watch  it no longer holds a charge i look at  your orders on my amazon profile and the last day to return the product was weeks ago  however  amazon has a support feature to connect me to an  expert   their word not mine    i connect and am sent to a call center somewhere  the person asks my name and that s it  i heard lots of noise in the background but no one is talking to me  after a few hello s   i hang up after     years of running  i only wanted to get my heart rate  well  that was too much to ask  i will continue using my reliable app on my phone garmin and amazon  you both let me down on this one  i am only out     so it is not a huge lost but i will be more skeptical with future purchases      
6,1.0,                       i was planning to this watch for monitoring my pulse during workouts  the readings are erratic and completely irrelevant  i can feel my heartbeat going up  but that is not recorded at all or is delayed by several minutes  sometimes it shows a very high heartbeat just prior to exercise  i tried wearing it at different locations on my wrist  but that didn t help  also  the program is awkward  in short  a waste of money      
7,1.0,                       ive had the watch for   months   recently the watch have been disconnecting with my samsung phone  ive had to delete the pairing and reset the watch and delete the records from garmin app on my phone  which was a real disappointment cause i had a lot of  stats  i was able to pair it again  but it disconnected once again  now the watch cant pair with my phone at all   its pretty useless now with the garmin app      
8,5.0,                       i like this watch a lot  i seem to have an issue with the sleep tracker  i thought it would automatically know when i was sleeping but i guess not  for example when i take a nap it shows my heart rate drop into my sleeping heart rate but it s not measured as me sleeping  so idk  but if it know when i plan on sleeping and is scheduled it records it fine  but if i sleep past my predicted time it doesn t count it as sleep but for all other purposes i love it  it works great for my runs  walks  and my cycling  i have not had it long but i m already quite attached to it great battery life  it lasts for days  i ve never run it dead yet but i ve gone a few days without charging it at all      
9,2.0,                       was not as advertised  my wife is a runner and use it for workouts but it doesn t track these as it advertised  she is not pleased with it  she fights with it and she know prefers not to wear it instead of fighting with it  we ve had garmens before and not these problems it is disappointing      
