,CommentsStars,CommentsContent
0,5.0 ,                       for years i wore carhartt  until their price whent beyond reasonability  i started looking around for a new standard and tried many  i don t know why i didn t think of dickies early on  because i use their work shirts a lot  i bought my a t shirt   pack to try them out  they were great  i like the heavy weight of the cotton  i haven t had them for more than a couple months now  but have purchased many more  however  the final test is how long they stay really black  die stability in black died cotton is often very hard to come by   it was my biggest complaint of carhartt and another reason i wouldn t accept the  cost increases  so far they re holding up very well through several washings  excellent shirt for the price  you won t be disappointed      
1,3.0 ,                       shirt seems to be of very good quality  but did shrink up after a couple washings to being too short for me  so i ve ordered a couple of xl tall in hopes that they will keep me happy      
2,4.0 ,                       size  xl i like the product  heavy weight tees are hard to find  very durable and very comfortable  the only issue is in the description it says its made if pre shrunk cotton   what does that mean   because my  xl shrunk to a loose fitting xl and shrunk up to about  inches below the belt   which is fine for going out  but not for physical activity or work   yes i dried it  i thought being  pre shrunk  cotton it wouldn t shrink so much  so now i need to order another one and not dry it  otherwise its a nice shirt      
3,5.0 ,                       great quality t shirts  used to buy carhartt till we tried these  similar fit and quality for a lower price     
4,5.0 ,                       xmas gift for my son  bought some last year     
5,4.0 ,                       feels like i m wearing a tee shirt like that in clothes     
6,4.0 ,                       purchased xl dickies shirts from store locally before  but  these seem a little tight for xl  still a good quality work shirt      
7,5.0 ,                       finally a quality pocketed mens tee shirt that s heavy and high quality  i used to buy ll bean but they stopped selling black tee shirts and black v neck tee shirts too  thanks amazon and dickies       
8,5.0 ,                       and i m wearing one of the same ones now  none of them are gone for any reason  and they pass for just another tee in my drawer  just wanted some new ones  any way  if you can afford these  especially the heavyweight  then i think your dreams could come true  gotta have a pocket  though  righht      
9,3.0 ,                       soft  but the sleeves are too short     
10,5.0 ,                       quality shirt     
11,3.0 ,                       heavy but very rough feeling  thought washing would help but not at all  will have to wear a shirt underneath it which defeats the whole purpose  not impressed for a dickie product      
12,5.0 ,                       although we want to purchase clothing made in the u s   most of the quality      cotton attire that we ve considered are union made  seems the same thing that initially helped the u s  labor force  only later to decimate u s  labor  driving manufacturing overseas  is still negatively impacting u s  manufacturing we purchased some union made  expensive       cotton pocket t shirts and the fit is terrible  too small through the chest  historically  and amazingly  these dickies have not only maintained their high quality  truly heavy weight cotton  without being  too  heavyweight   but the fit has been phenomenally consistent over the many years we have been buying them my frame  over           lbs and very physically fit      
13,5.0 ,                       i love    that came fast and those are really cheap     
14,5.0 ,                       i like the feel of these shirts   they feel thick and solid and don t seem like they will get threadbare i ve worn and washed them for several weeks now  the neck is holding strong   my biggest complaint with tee shirts is when the neck stretches out   these are holding up great   i m buying a few more already      
15,4.0 ,                       i just purchased a carhartt tshirt and was disappointed with how thin the fabric was   this dickies shirt compares favorably  the fabric on the dickies shirt is heavier  which i like  and it looks great  the large is a little on the big side compared to other tshirt brands i own  such as champion   but may shrink a bit when it s washed  if you re looking for a heavier cotton tshirt to wear for work or for casual wear  this is a great choice      
16,4.0 ,                       it was a birthday gift for my grandson whose in the navy      
17,5.0 ,                       very nice shirt  it has body and hangs well  the material isn t to thick and just the right weight  my husband really like the extra weight in the material  they wash great with no shrinkage  fits true to size and come in real nice colors  the shirt fits great  great brand great quality  i recommend this shirt for all men for an all around good t shirt that will last many washing and hold its weight all around      
18,5.0 ,                       it s frustrating when i bend over and my pencil falls out so when dickies started adding the pencil chute they became my favorite  dickies tshirts hold up just as well as the higher priced brand       
19,5.0 ,                       best t shirt i can find  well made  nice  heavier than most t shirts in this price range  i am            the x lg is comphy in size  if you want to show off muscles get a large heavy weight etc are just terms the manufactures use to sell product  if you go by ounces per square yard for the material you can get a better idea of fabric weight shirt weight  this info can be found on amazon or manufacture web page these t shirts are heavy weight and the fabric has a nice feel  i recommend       
20,4.0 ,                       black olive looks like brown   not sure why they don t just call it that   was disappointed in the color  material is not soft but not scratchy either  definitely a work shirt good shirts for the price   thicker material so they take more of a pounding so to speak   good for working in jobs that require a heavier duty shirt like construction   have washed and dried on normal heat  no shrinkage      
21,5.0 ,                       my husband loves these shirts   the heavier weight is great and they keep their shape  the neck does not get stretched out   we are replacing his first purchases nearly two years ago   and he still wears them   the colors on the bright ones are a little duller but still look good enough for everyday      
22,5.0 ,                       thick strong comfortable cotton tshirt  love it  i am a          lb woman and needed a good work shirt  i got this one and am really happy  ordered medium  could have gone small if i wanted it tight  which i didn t  it fits appropriately  soft and i can tell it will last  great color  too     
23,5.0 ,                       this is the first dickies t shirt i ve purchased  since it s the first  i wanted to see how the t shirt fits  its finish  and construction  it s made using nice  heavyweight material  but still soft  and should be great while working  i looked specifically for a t shirt with a pocket and this dickies t shirt meets what i was looking for  i ll wear this t shirt for a while  time will tell if i will purchase another dickies t shirt      
24,3.0 ,                       certainly heavyweight but there are two issues   put t shirt on to check fit   good fit   then washed them before wearing however they shrink more than my regular weight dickies t shirts   now they just go below my belt and shoulders are a bit tight after washing one time   worried they will shrink even more as i wash them again   the pocket is encroaching the arm pit  way off normal position for a pocket      
25,5.0 ,                       bought for my boyfriend in several colors  they re heavy material and good quality  he wears a medium and the medium fit him perfect      
26,5.0 ,                       good durable pocket t shirt     
27,5.0 ,                       i am a big fan of these t shirts   i have about       of them   they re well made  durable  and fit nicely   no need to buy the high price shirts  these will do nicely      
28,5.0 ,                       i just received these pocketed t shirts this afternoon  weighing in at      oz  on my kitchen scale  they were exactly what i was looking for     until i washed and dried them on low heat  the shrinkage was more to a large than the extra large that i had ordered  so i will return them and see if i can find  xl  granted  they are heavyweight cotton  and the colors look great  but the shrinkage is more than i expected update  i re ordered   more shirts in  xlm washed and dried them on low heat  and they shrunk down about     size  this is perfect for me  and that s all that matters  i will buy these again in the near future  as these are very comfortable heavyweight cotton compared to what i currently own from lands end  which cost twice as much  and are half the weight   by the way these weighed in at      oz      
29,5.0 ,                       fantastic quality  thick fabric and seems very durable   a bargain price  same price as no name brand shirts   and i will be buying more      
30,5.0 ,                       nothing cheap about the quality of this shirt  exactly what i was looking for  very heavy thick white pocket t      
31,5.0 ,                       fits just fine   husband really liked this shirt   a good thickness   does up well  he likes the way it hangs on him   wish i had ordered more   a great buy      
32,4.0 ,                       great shirt for the price  these are not thin shirts that will wear out quickly my grandfather was an airplane mechanic and always wore these at work  now i see why  quality product  easily the best work shirts i have ever owned not only are they durable and comfortable but the look good as well  just because you have a  dirty job  doesn t mean you can t look sharp while you do it      
33,5.0 ,                       quality  made well       cotton    which means no lint balling  i hate lint balling  i hate lint balling in a t shirt  i hate lint balling in socks  i hate lint balling  this t shirt in a word  substantial      
34,4.0 ,                       very long  looks silly untucked  good quality is appears      
35,1.0 ,                       the shirt fit amazingly great when i received it out of the bag  i followed all the directions exactly to wash it  it shrunk about a full size smaller  this has never happened to any dickies shirts i bought in the past do not recommend at all      
36,5.0 ,                       i have these shirts in just about every color  they are very durable shirts      
37,5.0 ,                       material strong yet soft next to body  excellent for working in  or anytime      
38,5.0 ,                       top quality heavy weight t shirt with pocket  minimal shrinkage  i normally wear a size medium dress shirt  but most t shirts i buy large because of shrinking  this shirt a medium fits      
39,5.0 ,                       great work shirt     
40,5.0 ,                       i love these   they fit great  aren t too short  i hate too short shirts    the material is nice and thick  but not uncomfortable   and the price is right      
41,4.0 ,                       like that material is very heavy duty  they wash and wear for a very long time and maintain their structure well      
42,5.0 ,                       fits well  nice color  nice fabric   like very much      
43,2.0 ,                       bought to wear at work  came with a small hole in the back  inside the shirt was a green sticker next to the hole      
44,5.0 ,                       i m a fat guy    lbs and     i wear  xl  fits great  loose but not baggy  i like the thickness  the only thing i don t like is the black starts to fade away after so many washes but they are cheap shirts  most shirts are            
45,5.0 ,                       nice weight shirt with pocket at s good price     
46,1.0 ,                       i buy my dickies shirts from walmart normally and the fit on these are not even close to the others i buy  although they are tagged as dickies i m skeptical they are authentic      
47,2.0 ,                       runs small and short     
48,5.0 ,                       quality shirt     
49,5.0 ,                       very comfortable size runs true for me     
50,5.0 ,                       very comfortable and good looking     
51,5.0 ,                       had trouble with sizing of carhart sturdy tee s but fit was great on the dickies   great colors and nice thick material      
52,5.0 ,                       loved all of these shirts so much that i have ordered multiples in many different colors   would highly recommend them to anyone who is looking for a solid t shirt   an incredibly affordable price    thanks dickies          
53,5.0 ,                       bought them for work when i go back      
54,5.0 ,                       i love these tee shirts and all of the colors  they are offered in multi sizes and i know one size will be perfect for you i found my size on the first purchase of several colors  they were much better than expected      
55,2.0 ,                       not a very good fit like the others i purchased in stores     
